text,type,gemini,deepseek,kimi
自增压油箱,技术术语,0,0,1
自增压油箱技术,技术,1,0,0
自学习算法,技术,0,0,1
自我管理健康能力,解决方案,1,0,0
自更新模型,模型,1,0,0
自治后勤,关键词,0,1,0
自治后勤,技术,1,1,1
自治后勤链中的信息综合模型,技术,0,0,1
自治后勤链中的信息综合模型,问题,0,1,0
自注意力机制,机制,0,1,1
自注意力机制,模型,0,0,2
自注意力机制,算法,1,1,0
自监测技术,技术,0,0,1
自组织映射(SOM),算法,0,1,1
自组织映射(SOM)方法,算法,1,0,0
自组织映照模型,模型,0,1,1
自组织特征映射网,model,0,1,0
自组织神经网络(SOM),算法,1,0,1
自编码器,模型,2,1,0
自编码神经网络,模型,1,1,0
自耦变压整流器（Auto transformer rectifier unit， ATRU),部件,1,0,0
自联想神经网络,模型,1,0,0
自联想神经网络,算法,0,1,0
自联想网络,model,0,1,0
自解释模型,模型,0,0,1
自训练,算法,0,0,1
自训练权重,算法,1,1,0
自训练权重的多尺度注意力双向长短期记忆神经网络模型,算法,0,0,1
自训练权重算法,算法,0,0,1
自诊断,概念,0,1,0
自适应,概念,0,1,0
自适应下沉式铰链襟翼,技术,1,0,0
自适应下沉式铰链襟翼和扰流板下偏技术,技术,0,0,1
自适应下沉式铰链襟翼技术,技术,0,1,0
自适应二步无迹卡尔曼滤波方法,算法,1,0,0
自适应健康状态在线估计,方法,1,1,0
自适应光学,技术,0,0,1
自适应发动机模型,技术,0,0,1
自适应发动机模型,模型,1,1,0
自适应变循环发动机,产品/发动机型号,1,0,0
自适应变循环发动机,发动机,0,1,0
自适应多小波网络,模型,0,1,1
自适应多小波网络,算法,1,0,0
自适应多小波网络具有泛化性强、收敛较快、诊断较准确等优点,研究结果,0,0,1
自适应多小波网络预测模型,模型,1,0,0
自适应多小波网络预测模型,算法,0,0,1
自适应批量归一化算法,模型,0,0,1
自适应控制,技术,1,0,1
自适应时频分析,技术,0,0,1
自适应模型,model,0,1,0
自适应模型,模型,0,1,0
自适应的交叉率,技术,1,0,0
自适应的变异率,技术,1,0,0
自适应翼型,概念,1,0,0
航向,参数,0,1,0
航向角,参数,0,1,0
航天器综合健康管理(IVHM),技术,0,0,1
航天器综合健康管理(IVHM)系统,技术,0,1,0
航天器综合健康管理概念,概念,1,0,0
航天器综合测试系统,模型,1,0,0
航天器综合测试系统,系统,0,1,0
航天飞机X- 38,装备,1,0,0
航天飞机,设备,1,0,0
航天飞机,项目,0,1,0
航天飞机防热系统健康管理方法,方法,1,0,0
航天飞行器综合健康管理,技术,0,0,1
航材备品备件,服务资源,0,1,0
航班正点率,性能指标,1,0,1
航电PHM,系统,0,1,0
航电系统 PHM,系统,1,0,0
航电设备故障诊断与预测系统,系统,1,1,1
航电设备故障诊断与预测系统软件,软件,1,0,0
航空产品,产品,0,1,0
航空产品全生命周期管理,概念,0,0,1
航空仪表制造专科,机构,1,1,0
航空公司,利益相关方,0,1,0
航空制造业,行业,1,0,0
航空制造业,领域,0,0,1
航空发动机PHM,应用领域,0,0,1
航空发动机PHM,系统,0,1,0
航空发动机PHM技术,技术,0,1,0
航空发动机,产品,0,1,0
航空发动机,实体,0,4,0
航空发动机,对象,1,0,0
航空发动机,技术领域,1,0,0
航空发动机,物理对象,1,0,0
航空发动机,研究对象,5,0,0
航空发动机,研究领域,0,0,1
航空发动机,系统,0,6,0
航空发动机,设备,0,3,0
航空发动机中介轴承故障诊断,研究,0,0,1
航空发动机传感器,传感器,0,1,0
航空发动机传感器数据预处理,应用,1,0,0
航空发动机健康参数估计,概念,1,0,0
航空发动机健康管理 (EHM),概念/术语,1,0,0
航空发动机健康管理,应用领域,1,0,0
航空发动机健康管理,技术,1,0,0
航空发动机健康管理,技术领域,1,0,0
航空发动机健康管理,概念,0,0,1
航空发动机健康管理,研究,0,0,1
航空发动机健康管理技术,技术,0,0,1
航空发动机健康管理正向设计流程平台,系统/平台,1,0,0
航空发动机健康管理系统(Engine Health Management，EHM),系统,0,0,1
航空发动机健康管理系统,技术,0,0,1
航空发动机健康管理系统,系统,4,7,1
航空发动机健康管理系统功能架构分析与研究,论文,0,0,1
航空发动机健康管理系统的全生命周期建模范式,成果,0,0,1
航空发动机全权限数字电子控制系统(FADEC),系统,1,0,0
航空发动机剩余寿命预估,任务,1,0,0
航空发动机剩余寿命预测,研究问题,1,0,0
航空发动机喘振故障,研究对象,1,0,0
航空发动机在线综合诊断结构,系统,1,0,0
航空发动机多故障模式诊断,挑战,0,0,1
航空发动机性能参数,性能参数,0,0,1
航空发动机排气温度基线模型,模型,1,0,0
航空发动机故障快速诊断模型,模型,1,0,1
航空发动机故障预测,研究,0,0,1
航空发动机故障预测与健康管理（PHM）系统,模型,1,0,0
航空发动机故障预测与健康管理（PHM）系统,系统,0,0,1
航空发动机故障预测技术研究,研究,1,0,0
航空发动机故障风险仿真模型,模型,0,1,0
航空发动机故障风险评估方法,方法,1,0,0
航空发动机故障风险预测方法,算法,1,0,0
航空发动机数学模型,模型,0,1,0
航空发动机整体仿真模型,模型,0,0,1
航空发动机机载健康管理系统,系统/平台,1,0,0
航空发动机机队寿命周期维修任务优化方法,方法,1,0,0
航空发动机模型,模型,0,1,1
航空发动机气路动态性能诊断,挑战,0,0,1
航空发动机气路故障诊断,方法,1,0,0
航空发动机气路故障诊断研究,研究,0,0,1
航空发动机涡轮出口总温测控系统在线校准方法,文献,0,0,1
航空发动机燃油系统,系统,0,1,0
航空发动机磨损故障预测,应用,0,1,0
航空发动机综合控温系统,系统,1,0,0
航空发动机试车台,设备,1,1,0
航空发动机试车台健康管理,应用领域,1,0,1
航空发动机轴承故障诊断,技术,1,0,0
航空发动机限寿件使用寿命监视,概念,0,1,0
航空发动机限寿件使用寿命监视技术,技术,1,0,0
航空发动机飞行试验实时监控,应用,1,0,0
航空发动机高隐身总体构型设计技术,技术,1,0,0
航空大数据分析技术,技术,1,0,0
航空大数据技术,技术,0,1,0
航空大数据技术的发展与应用,文献,0,0,1
航空学报,期刊,0,0,1
航空宇航科学与技术,研究领域,0,0,1
航空宇航科学与技术学科,学科,0,1,0
航空安全中长期研究计划（AVSP）,项目,0,0,1
航空工业强度所,机构,1,0,0
航空工业成都飞机工业（集团）有限责任公司,机构,0,1,0
航空工业成都飞机工业（集团）有限责任公司,组织,0,0,1
航空数据挖掘及平台构建,问题,0,1,0
航空无线电通信公司 (ARINC),组织机构,1,0,0
航空无线电通信公司,公司,0,1,0
航空无线电通信公司,研究机构,1,0,0
航空无线电通信公司（ARINC）,组织,0,1,1
航空机电作动器,部件/模块,1,0,0
航空机电作动器健康管理验证系统,系统,0,1,1
航空机电作动器健康管理验证系统,系统/平台,1,0,0
航空机组人员,人员,0,1,0
航空机组人员,研究对象,0,0,1
航空机载设备,设备,0,1,0
航空柱塞泵故障预测模型,模型,0,1,1
航空状态监测传感器,传感器,1,0,0
航空状态监测传感器技术,技术,0,0,1
航空电力系统,系统,1,0,0
航空电子产品,产品,0,1,0
航空电子产品故障预测,研究问题,1,0,0
航空电子产品故障预测结构,结构,0,0,1
航空电子全双工交换式以太网,技术,1,0,0
航空电子全双工交换式以太网（AFDX）,技术,0,0,1
航空电子系统,应用领域,1,0,0
航空电子系统,系统,1,11,1
航空电子系统,系统/架构,1,0,0
航空电子系统健康管理专家系统,技术,0,0,1
航空电子系统健康管理专家系统,系统,1,0,0
航空电子系统综合化特征,特征,0,0,1
航空电子统一网络,网络,0,1,0
航空电子统一网络（UAN）,系统,0,0,1
航空电子综合化,技术,0,0,1
航空电子设备,设备,0,2,0
航空电子设备在线测试系统,系统,1,1,0
航空电子设备性能退化趋势,概念,0,0,1
航空电子设备故障诊断与综合预测,研究,0,0,1
航空电子设备故障诊断与预测系统,系统,0,1,0
航空电子设备故障预测,应用,1,0,0
航空电子设备故障预测框架与方法,方法,1,0,0
航空电子设备特性分析,研究,0,0,1
航空电源故障诊断与预测系统,系统,1,0,0
航空维修,领域,0,0,1
航空维修保障,应用领域,0,1,0
航空编码,技术,0,0,1
航空航天,应用领域,1,0,0
航空航天,研究领域,0,1,0
航空航天,行业,0,1,1
航空航天,领域,0,1,1
航空航天、国防军事以及工业,领域,0,0,1
航空航天领域智能健康管理技术,技术领域,1,0,0
航空蓄电池,产品,0,1,0
航空蓄电池,设备,0,1,0
航空装备,研究对象,1,0,0
航空装备,系统,1,1,0
航空装备,设备,0,1,0
航空装备与信息标准化管理技术,概念,0,0,1
航空装备可用度,概念,0,0,1
航空装备故障预测系统,系统,0,1,0
航空设备,研究对象,1,0,0
航空设备,设备,0,1,0
航空设备故障预测,任务,1,0,0
航空部件及故障信息管理,问题,0,1,0
航空预测性维修研究进展,论文,0,0,1
航线区域,因素,0,1,1
舰舶综合状态评估与健康管理系统,技术,0,0,1
舰舶综合状态评估与健康管理系统,模型,1,0,0
舰舶综合状态评估与健康管理系统,系统,0,1,0
舰船,领域,0,1,0
舰船红外隐身虚拟试验体系结构,框架,1,0,0
舰船红外隐身虚拟试验技术,技术,0,1,0
舰船综合状态评估系统(ICAS),系统,1,0,0
舰船综合状态评估系统,技术,0,0,1
舵卡死,故障,1,0,0
舵机响应时间过慢,故障类型,0,1,0
舵面偏转,参数,0,1,0
舵面损伤,技术术语,1,0,0
舵面损伤,故障,0,1,0
舵面损伤故障,故障类型,0,1,0
舵面损伤故障检测系统,系统,0,1,0
船舶,应用领域,1,0,0
船舶,领域,0,1,0
节流状态,状态,0,1,0
节流阀堵塞,故障,0,1,0
节流阀堵塞置信度分数为91,研究结果,1,0,0
节省约25%因航班延误及取消而导致的费用,研究结果,1,0,0
节省约25%的因航班延误和取消而导致的费用,研究结果,1,0,0
节省约25%的费用,研究结果,0,1,0
节约48%,研究结果,1,0,0
节约60%的维修成本,研究结果,1,0,0
节约9000Φ维修成本,研究结果,1,0,0
苏-22,飞机,0,1,0
苏-22,飞机型号,0,0,1
苗强,人物,1,0,0
苗强教授,人物,0,1,1
英国北海空难,事件,0,1,0
英国史密斯公司,组织机构,1,0,0
英国史密斯宇航公司,公司,0,0,1
英国史密斯宇航公司,机构/公司,1,0,0
英国国防部,组织,0,1,1
英国空军,机构,1,0,0
范围检验,方法,0,1,0
获取结构使用载荷的方法,方法,1,0,0
获益原则,理论,1,0,0
获益原则融合算法,算法,1,0,1
葛盛秋,研究者,0,0,1
董斌,人物,0,2,1
蒙特卡洛仿真,方法,0,1,0
蒙特卡洛仿真,算法,2,0,1
蒙特卡洛仿真方法,技术,0,0,1
蒙特卡洛仿真方法,方法,1,0,0
蒙特卡洛仿真模型,模型,1,1,0
蒙特卡洛抽样,方法,0,1,0
蒙特卡洛抽样,算法,1,0,1
蒙特卡罗,方法,0,1,0
蒙特卡罗,算法,0,0,1
蒙特卡罗仿真,方法,1,3,0
蒙特卡罗仿真,算法,2,0,2
蒙特卡罗仿真方法,算法,1,1,0
蒙特卡罗方法,方法,1,0,0
蒙特卡罗模拟,算法,1,1,0
蒙特卡罗模拟方法,算法,1,0,0
蒙特卡罗模拟算法,算法,0,0,1
蒲建军,人物,0,1,0
蓝图配置,技术,0,0,1
蓝液压系统,能源系统,0,1,0
蓝牙,技术,1,0,0
蓝牙技术,技术,1,0,0
虎泊函数,函数,0,1,0
虚拟仪器技术,技术,1,1,1
虚拟仪器技术为燃油系统的故障监控提供了演示验证的手段,研究结果,1,0,0
虚拟仪器技术模拟,技术,0,0,1
虚拟化制造,过程,0,1,0
虚拟化制造模型,技术,0,0,1
虚拟化技术,技术,0,1,0
虚拟实体(VE),组成部分,1,0,0
虚拟实体,模型,0,0,1
虚拟实体,组件,0,1,0
虚拟实验技术,技术,1,1,1
虚拟库存,概念,1,0,0
虚拟库存理论,理论,1,1,1
虚拟现实(VR),技术,1,0,0
虚拟现实技术,技术,1,1,1
虚拟现实技术,概念,0,1,0
虚拟现实（VR),技术,0,0,1
虚警率(FAR),性能指标,1,0,0
虚警率(FPR),性能指标,1,0,0
虚警率,参数,0,0,1
虚警率,性能指标,15,9,5
虚警率,指标,0,3,0
虚警率,概念,0,1,0
虚警率,问题,0,1,0
虚警率低于2%,研究结果,0,1,0
虚警率降低,研究结果,0,0,1
虚警率降至0.32%,研究结果,1,0,0
虚警率降至0.32%,结果,0,1,0
虚通道,组件,0,1,0
虚通道技术,技术,0,0,1
虞健飞,作者,0,0,1
蚁群算法,技术,0,0,1
蜂群概括图,方法,0,1,0
蜕化参数模糊化的D-S,算法,1,0,0
融合健康状态在线估计,方法,1,1,0
融合型方法,方法,1,1,0
融合效果好,研究结果,0,1,0
融合方法,技术,0,1,0
融合算法,算法,0,1,0
融合诊断,研究结果,0,1,0
蠕变,失效模式,0,1,0
蠕变,概念/理论,1,0,0
血压测量,体检项目,0,0,1
血尿酸,体检项目,0,0,1
行业标准,政策,0,0,1
行为模型,模型,2,0,0
行政职务,影响因素,1,1,0
表1原始数据,数据,0,0,1
表2模型的拟合值及相对误差,数据,0,0,1
表3模型的预测值及相对误差,数据,0,0,1
表示层,层,0,1,1
表示层,组件,0,1,0
表面加工系数,系数,0,1,0
袁慎芳,人物,0,1,0
袁海文,人物,0,0,1
被动监测,技术,0,1,0
裂纹严重指数,性能指标,1,0,0
裂纹扩展,概念,0,1,0
裂纹监测传感器的验证环境,平台,1,0,0
装备成熟度与保障性之间的矛盾,原因,1,1,0
装备故障预测与健康管理(PHM),技术,1,0,0
装备测试性设计与验证,概念,0,0,1
装备测试技术,技术领域,1,0,0
装备测试技术,概念,0,1,0
装备的可靠性MTBF是影响基本作战单元可用度的主要因素之一,研究结果,1,0,0
装甲装备综合电子信息系统,模型,1,0,0
装甲装备综合电子信息系统,系统,0,1,1
襟翼,子系统,0,1,0
襟翼,系统,1,0,0
襟翼,部件,0,1,0
襟翼不对称风险预测模型,模型,1,0,0
襟翼位置,参数,0,1,0
襟翼动作耗时,故障类型,1,1,0
襟翼差动,技术,1,0,0
襟翼打开时间快/慢,故障类型,1,1,0
襟翼状态预测模型,模型,1,0,0
西北工业大学,机构,1,1,0
西北工业大学,组织,0,1,0
西北工业大学自动化学院,机构,0,1,0
西南交通大学电气工程学院,组织,0,0,1
西安,地点,1,0,1
西安交通大学,机构,1,0,1
覆盖率,参数,0,0,1
覆盖率,性能指标,1,1,0
观察-判断-决策-行动环时间,概念,1,0,0
规则归纳,技术,0,0,1
规则归纳,方法,1,1,0
规则归纳算法,算法,0,0,1
规则推理,方法,0,1,0
规则模型,模型,2,0,0
规范架构,技术,0,0,1
视力不良,疾病,1,1,1
视情拆换,维修任务,1,0,0
视情清洁,维修任务,1,0,0
视情维修 (Condition- Based Maintenance, CBM),技术,1,0,0
视情维修(CBM),策略,1,0,0
视情维修,应用,1,0,0
视情维修,技术,6,3,2
视情维修,方法,2,0,0
视情维修,概念,4,5,6
视情维修,维修方式,0,1,0
视情维修,维修模式,1,0,0
视情维修,过程,0,1,0
视情维修方式CBM,方法,1,0,0
视情维修的实现,技术,0,0,1
视情维修策略（Condition Based Maintenance，CBM）,策略,1,0,0
视情维护,方法,1,0,0
视情维护,概念,0,1,0
视觉仿真技术实验室,实验室,1,1,1
解决了飞机电液换向阀内泄漏量无法预测的问题,研究结果,0,1,0
解析余度估算,算法,1,0,0
解析冗余检验,算法,1,0,0
解析冗余检验模块,系统,0,1,0
解析算法,概念,0,0,1
解析算法,算法,1,0,0
解析网络检验,方法,0,1,0
解析计算公式,算法,1,0,0
解码器,网络,0,1,0
詹柯倩，黄维娜，淳道勇，桂咏涛，张椿林,作者,0,0,1
计划维修,概念,0,1,1
计划维修优化模型,模型,1,1,0
计划维修模式,方法,0,0,1
计划维修模式,维修模式,1,0,0
计数器模型,模型,1,0,0
计算中心,服务资源,0,1,0
计算占用时间,性能指标,1,0,0
计算占用时间为0.97s,研究结果,1,0,0
计算占用时间为1.56s,研究结果,1,0,0
计算复杂度,研究结果,0,1,0
计算性能标尺,指标,0,1,0
计算时间,性能指标,0,0,1
计算机仿真,技术/方法,1,0,0
计算机仿真技术,技术,1,0,0
计算机仿真技术,方法,0,0,1
计算机学科,学科,0,1,0
计算机技术,技术,0,1,0
计算机控制和数字通信,技术,0,0,1
计算机智能故障诊断方法,技术,0,1,0
计算机测量与控制,期刊,0,0,1
计算机科学与技术,研究领域,0,0,1
计算机网络,技术,0,1,1
计算机视觉技术,概念,0,1,0
计算流体力学模型,模型,1,0,0
计算结果与发动机传感器实际输出基本吻合,研究结果,1,0,0
计算量,性能指标,2,0,1
计量活门,部件,0,1,0
计量活门直径,参数,0,1,0
订阅接口,接口,0,1,0
训练数据样本量小,研究问题,1,0,0
训练数据越多，相关系数越大，平均平方误差越小,研究结果,1,0,0
训练时间,性能指标,0,1,0
训练精度,性能指标,0,0,1
训练误差 J_test,性能指标,1,0,0
训练误差,性能指标,0,1,0
训练误差百分比,性能指标,1,0,0
训练误差百分比小于5%,研究结果,1,0,0
训练速度,性能指标,1,0,0
训练速度较慢,研究结果,0,1,0
记忆模块,组件,1,0,0
许丽佳等,研究人员,1,0,0
设备冷却状态,参数,0,1,0
设备剩余寿命预测误差,性能指标,1,0,0
设备剩余寿命预测误差为3.23%,研究结果,1,0,0
设备剩余能力评估,概念,1,0,0
设备数字孪生体,模型,0,1,0
设备装饰系统,系统,0,1,0
设计影响因素,影响因素,1,0,0
设计数据,数据维度,0,1,0
设计阶段数据,数据,0,1,0
访问控制表,技术,0,0,1
证据理论,方法,0,0,1
证据理论,算法,2,1,1
证据理论故障诊断方法,方法,0,1,0
证据融合,方法,0,1,0
证明了半物理演示验证实验的可行性,研究结果,1,0,0
证明了本文提出模型的优良性,研究结果,1,0,0
评价函数,函数,0,1,0
评价结果,技术,0,0,1
评分函数(Score),性能指标,1,0,0
评分函数,性能指标,0,1,0
识别率,性能指标,0,0,1
识别率,指标,1,0,0
诊断,功能,0,1,0
诊断,应用,0,1,0
诊断,技术,0,1,0
诊断与健康管理(DHM),技术,0,0,1
诊断任务分解Agent,Agent,0,1,0
诊断元Agent,Agent,0,1,0
诊断元Agent,组件,1,0,0
诊断准确度,性能指标,1,0,0
诊断准确率,性能指标,0,36,12
诊断准确率,指标,0,3,0
诊断和预测算法,技术,0,1,0
诊断和预测算法,算法,0,0,1
诊断多Agent子系统,系统,0,1,0
诊断性能度量,性能指标,1,0,1
诊断推理,功能,1,1,0
诊断改进计划(ADIP),技术,0,1,0
诊断改进计划（ADIP）,技术,0,1,0
诊断效率,性能指标,1,0,0
诊断正确率,性能指标,2,2,0
诊断正确率为91.39%,研究结果,1,0,0
诊断正确率为93.01%,研究结果,1,0,0
诊断正确率均超过90%,研究结果,1,0,0
诊断率,性能指标,1,0,0
诊断的准确性,性能指标,1,0,0
诊断策略协调机构,组件,1,1,0
诊断算法,算法,0,1,0
诊断算法的性能,概念,1,0,0
诊断精度,性能指标,2,0,0
诊断能力差,问题,0,1,0
诊断资源管理和调度Agent,Agent,0,1,0
诊断预测模块,模块,1,0,0
诊断预测模块,组件,0,1,0
诊断预测模型,模型,1,0,0
诊断验证,研究结果,0,1,0
试飞机载测试系统,系统,1,1,0
试飞机载测试系统综合试验与验证平台,平台,1,0,0
试飞机载测试系统综合试验与验证平台初步构想,研究,0,0,1
试飞阶段数据,数据,0,1,0
试验⁺验证平台,平台,1,0,0
试验寿命和计算寿命,结果,0,0,1
试验或半实物验证,方法,1,0,0
该体系架构可提高PHM系统的通用性和知识利用率,研究结果,1,0,0
该体系结构可满足航空电子系统标准化、层次化、模块化、开放性的要求,研究结果,1,0,0
该方法能够实现飞机液压泵故障预测,研究结果,0,0,1
该模型可以有效识别该型直升机的飞行状态,研究结果,0,0,1
详细设计,过程,0,1,0
语义网络表示法,方法,1,0,0
误判和误诊的概率,性能指标,1,0,0
误差下降33.58%,研究结果,1,1,1
误差反向传播算法(BP算法),算法,1,0,0
误差在10%以内,研究结果,1,0,0
误差均值为-4.6671,研究结果,1,0,0
误差小于17%,研究结果,1,1,0
误差得分5486.14,研究结果,0,1,0
误差得分,性能指标,1,0,0
误差得分为5486.14,研究结果,1,0,0
误差得分函数,函数,1,1,0
误差得分函数,算法,0,0,1
误差百分比,性能指标,0,0,1
误差量,性能指标,0,0,1
误差量低于3%,研究结果,1,0,1
误差项,参数,0,1,0
误报,概念,1,0,0
误报率,性能指标,0,2,1
误报率（POFA）,性能指标,1,0,1
误检率,性能指标,1,0,0
诸于汉大学的学者,机构,1,0,0
诺斯罗普·格鲁门公司,组织,0,1,1
调度优化,应用,0,1,0
调度优化,应用领域,1,0,0
调度优化,技术,0,0,1
谐波传动,技术,0,0,1
谓词逻辑表示法,方法,1,0,0
谱分析,技术,0,1,0
谱分析,方法,0,1,0
谱分析,算法,0,1,1
谷丙转氨酶,体检项目,0,0,1
谷歌文件系统(GFS),系统,1,0,0
贝叶斯优化LSTM,算法,1,0,0
贝叶斯优化LSTM模型,模型,0,1,0
贝叶斯优化LSTM算法,研究结果,0,0,1
贝叶斯优化,算法,0,1,1
贝叶斯优化算法,算法,1,0,0
贝叶斯信息准则值 BIC,性能指标,1,0,0
贝叶斯动态线性模型,模型,0,1,1
贝叶斯多层感知网络,模型,1,1,0
贝叶斯学习理论,理论,1,0,0
贝叶斯推理,算法,0,2,0
贝叶斯推论,技术,0,0,1
贝叶斯推论,算法,1,1,0
贝叶斯方法,方法,0,0,1
贝叶斯更新过程,方法,1,0,0
贝叶斯理论,模型,1,0,0
贝叶斯算法,算法,1,0,0
贝叶斯网络,模型,5,5,1
贝叶斯网络,算法,2,2,4
贝叶斯网络计算方法,技术,1,0,0
贝叶斯融合,方法,1,0,0
贝叶斯融合,算法,0,2,2
贝叶斯证据网络,算法,0,1,0
贝叶斯评估方法,技术,0,1,0
贝叶斯评估方法,算法,1,0,0
贝塔分布,函数,1,0,0
贝塔分布,分布,0,1,0
负载排气温度（GLA）,参数,0,0,1
负载电阻,参数,0,0,1
负载管理中心,组件,0,1,0
负载自动管理技术,技术,1,0,0
负迁移效果,性能指标,1,0,0
负迁移效果降低,研究结果,0,1,0
财务与采供系统,系统,1,1,1
质子,粒子,0,1,0
质量与可靠性,文献,0,0,1
质量功能展开 (QFD),工具,1,0,0
质量功能展开,技术,0,0,1
质量功能配置(QFD),模型,1,0,0
质量屋(HOQ),模型,1,0,0
质量屋,工具,0,1,0
质量屋,模型,0,0,1
质量惯量,参数,0,1,0
质量方法,技术,0,1,0
费效比,性能指标,1,0,0
费效比,指标,0,1,0
费用高,问题,1,0,0
资源共享,目标,1,0,0
资源准备时间,性能指标,0,1,0
资源分类,技术,0,0,1
资源管理,概念,0,1,0
资源级,层次,0,1,0
资源级,层级,1,0,0
赛峰集团,机构,1,0,0
赛峰集团,组织,0,0,1
赛斯纳公司,公司,0,1,0
赵红美，杨成刚，唐杰，董玟，赵士明,作者,0,0,1
起动发电,技术,1,0,0
起动发电一体化,技术,1,1,1
起始模组,模型,1,0,0
起始模组,组件,0,1,0
起落架,设备,0,1,1
起落架减震器,设备,0,1,0
起落架工作状态,参数,0,1,0
起落架收放液压系统,系统,1,0,0
起落架收放系统,系统,1,1,0
起落架液压收放系统,系统,0,1,1
起落架系统,系统,0,2,0
起落架系统故障频率,研究对象,1,0,0
起落架系统数字孪生模型,模型,0,0,1
起落架结构优化设计,应用,1,0,0
起降功能,功能,0,1,0
起飞条件,发动机状态,0,1,0
超前近似动态规划方法,方法,1,0,0
超前预测分值(score),性能指标,1,0,0
超前预测分值(score）落在区间[48.69,204.98],研究结果,1,0,1
超前预测分值,性能指标,0,1,1
超前预测分值落在区间[48.69,204.98],研究结果,0,1,0
超参数,参数,0,0,1
超声速巡航、超机动性以及隐身性能,技术,0,0,1
超椭圆卡尔曼滤波器组,技术,0,0,1
超算平台,技术,0,1,1
超级HUMS,技术,0,1,0
超转故障,故障,1,1,0
超过90%的准确率,研究结果,0,1,0
超重,疾病,1,1,1
趋势分析,功能,1,2,0
趋势分析,技术,0,1,0
趋势分析,方法,0,1,0
趋势分析及预测方法,技术,0,1,1
趋势建模,功能,0,1,0
趋势拟合度,性能指标,1,1,1
趋势预测,概念,0,1,0
趋势预测,研究结果,0,0,1
距离,物理量,1,0,0
距离函数,函数,0,1,0
距离函数法,方法,1,0,0
跟踪误差,参数,0,1,0
跨域迁移训练,技术,0,0,1
身份认证,技术,0,0,1
车辆,应用领域,1,0,0
车辆,领域,0,2,0
车辆健康管理系统(VHMS),系统,1,0,0
车辆健康管理系统,技术,0,0,1
轨道交通,领域,0,1,0
转子不对中,故障,1,1,0
转子不对中故障的诊断功能分配,任务,1,0,0
转子不对中故障的诊断功能分配至地面系统,研究结果,0,0,1
转子叶片,部件,0,1,0
转子极弧,参数,0,0,1
转子结构系统稳健性技术,技术,1,1,1
转子转速,参数,0,1,0
转换误差大故障,故障,0,1,0
转盘控制法,方法,1,0,0
转速,参数,0,1,1
转速变化,性能指标,0,1,0
轮循算法,算法,0,1,0
轮循（RoundRobin，RR）算法,算法,1,0,1
轮盘,部件,0,1,0
软件加密,技术,0,0,1
软件可信运行环境构建方法,技术,1,0,0
软件可靠性,概念,0,0,1
软件工具开发和实用经验方面与先进国家还有差距,问题,0,1,0
软件开发周期长、成本高,问题,1,0,0
软件恢复过程的可行性,技术,0,0,1
软件技术,技术,0,0,1
软件故障恢复与重构,机制,0,1,0
软件故障恢复与重构技术,技术,1,0,1
软件故障注入,技术,1,0,0
软件标准,文档,0,0,1
软件的恢复技术,技术,1,0,0
软件系统健康管理,技术,1,0,0
软件系统的抽象表示,技术,0,0,1
软件缺陷预测模型,技术,0,0,1
软件运行环境,部件/模块,1,0,0
软件运行覆盖率,性能指标,1,0,0
软开关技术,技术,1,1,0
软故障,故障类型,0,1,0
软硬件协同,技术,0,1,0
软硬件协同加速,技术,1,0,0
软硬件协同加速的实时化设计架构,架构,0,0,1
软硬件故障检测方法,方法,1,0,0
软硬件故障注入,技术,0,0,1
软硬件故障诊断,技术,0,1,1
软硬件设计方案,设计,0,1,0
软阈值函数,函数,0,1,0
轴对称矢量喷管,构型,1,0,0
轴对称矢量喷管技术,技术,0,0,1
轴心轨迹自动识别方法,技术,0,0,1
轴承,实体,0,1,0
轴承,设备,0,1,0
轴承包络分析法,算法,0,1,0
轴承包络分析法（BEA）,算法,1,0,0
轴承外圈与低涡轴支承结构一体化结构,构型,1,0,0
轴承故障,故障模式,1,0,0
轴承故障诊断系统,系统,0,2,0
轻型飞机,产品,1,0,0
轻型飞机,飞机类型,0,1,0
载荷/应变方程,技术,0,1,0
载荷/环境谱测量,技术,0,0,1
载荷压气机进口温度（LCIT）,参数,0,0,1
载荷实测监控,技术,0,0,1
载荷实测监控,方法,0,1,0
载荷监测,技术,0,1,1
载荷筛选方法,技术,0,0,1
载荷谱,概念,0,1,0
载荷预测误差,性能指标,1,0,0
载荷预测误差控制在10%以内,研究结果,1,0,0
较BP神经网络预测性能有较大改善,研究结果,1,0,0
较CNN模型RMSE降低了20.87%,研究结果,1,0,0
较好拟合精度,研究结果,1,0,0
较好的推理效果,研究结果,0,1,0
较好的预测效果,研究结果,1,1,0
较高的执行效率,研究结果,0,1,0
较高的预测准确性,研究结果,1,0,0
较高的预测正确率,研究结果,0,1,0
较高的预测精度,研究结果,1,0,0
辅助决策,概念,0,1,0
辅助动力装置,研究对象,1,0,0
辅助动力装置,系统,0,1,0
辅助动力装置,设备,0,1,0
辅助动力装置,部件,1,1,0
辅助动力装置（APU）,部件,0,0,1
辅助控制系统,系统,1,0,0
辅助电源,系统,0,1,0
辅助诊断技术,技术,1,0,0
辐射损伤,损伤,0,1,0
输入向量,概念,1,0,0
输入门,组件,0,1,0
输出可调I/V隔离转换电路设计及分析,文献,0,0,1
输出向量,概念,1,0,0
输出推力曲线重复性好,研究结果,1,0,0
输出残差,参数,0,1,0
输出电压,参数,0,1,1
输出电压信号,参数,1,0,0
